Token	Adress	ATH	Market_Cap	ATH_was	Alert_posted
$SOLAMA	AVLhahDcDQ4m4vHM4ug63oh7xc8Jtk49Dm5hoe9Sazqr	22.6x	$49,404,575	a few seconds ago	6 days ago
$WSB	7zBbQAPGgoKvqcK74Yua8qGwEkEjAZxUPb5m3kKvvHyF	4.04x	$421,062	a few seconds ago	a month ago
$SWIFT	wcLXwY2Wj91xc4VjYWoK8VbzcmMyEofbTk6njVWYJDc	2.3x	$317,662	a few seconds ago	4 hours ago
$SWIFT	wcLXwY2Wj91xc4VjYWoK8VbzcmMyEofbTk6njVWYJDc	3.4x	$461,009	a few seconds ago	4 hours ago
$SOLAMA	AVLhahDcDQ4m4vHM4ug63oh7xc8Jtk49Dm5hoe9Sazqr	23.3x	$50,876,195	a few seconds ago	6 days ago
$GEKU	7c15kTHmRv46eC8Cf1yxc1GpDqxzrDbLCb7ZkKDM6mBx	2.1x	$66,841	a few seconds ago	11 minutes ago
$GEKU	7c15kTHmRv46eC8Cf1yxc1GpDqxzrDbLCb7ZkKDM6mBx	3.1x	$97,223	a few seconds ago	16 minutes ago
GEKU	7c15kTHmRv46eC8Cf1yxc1GpDqxzrDbLCb7ZkKDM6mBx	4.2x	$133,412	a few seconds ago	19 minutes ago
$GEKU	7c15kTHmRv46eC8Cf1yxc1GpDqxzrDbLCb7ZkKDM6mBx	5.2x	$163,092	a few seconds ago	23 minutes ago
$GEKU	7c15kTHmRv46eC8Cf1yxc1GpDqxzrDbLCb7ZkKDM6mBx	6.5x	$203,427	a few seconds ago	34 minutes ago
$GEKU	7c15kTHmRv46eC8Cf1yxc1GpDqxzrDbLCb7ZkKDM6mBx	7.06x	$222,293	a few seconds ago	36 minutes ago
$GEKU	7c15kTHmRv46eC8Cf1yxc1GpDqxzrDbLCb7ZkKDM6mBx	8.51x	$268,124	a few seconds ago	39 minutes ago
SOLAMA	AVLhahDcDQ4m4vHM4ug63oh7xc8Jtk49Dm5hoe9Sazqr	24.18x	$52,885,155	a few seconds ago	6 days ago
$SOLAMA	AVLhahDcDQ4m4vHM4ug63oh7xc8Jtk49Dm5hoe9Sazqr	25.6x	$55,962,564	a few seconds ago	6 days ago
$doeg	7DVKjqoKwAPFaaYPLAX5JNzWbMEZj7W7cF9Jb2cgepUE	11.5x	$1,014,599	a few seconds ago	2 days ago
$GEKU	7c15kTHmRv46eC8Cf1yxc1GpDqxzrDbLCb7ZkKDM6mBx	9.5x	$298,055	a few seconds ago	3 hours ago
$GEKU	7c15kTHmRv46eC8Cf1yxc1GpDqxzrDbLCb7ZkKDM6mBx	10.9x	$343,852	a few seconds ago	3 hours ago
$GEKU	7c15kTHmRv46eC8Cf1yxc1GpDqxzrDbLCb7ZkKDM6mBx	11.6x	$366,462	a few seconds ago	3 hours ago
$GEKU	7c15kTHmRv46eC8Cf1yxc1GpDqxzrDbLCb7ZkKDM6mBx	12.01x	$378,222	a few seconds ago	3 hours ago
GEKU	7c15kTHmRv46eC8Cf1yxc1GpDqxzrDbLCb7ZkKDM6mBx	13.14x	$413,697	a few seconds ago	3 hours ago
$WOLF	4aTcyCEvxYpjQFVi343QRNhexeU8QqYkgxYMth6xf8VS	2.3x	$459,283	a few seconds ago	2 hours ago
$FOTTIE	2TgnSLdmYmrip6L5gbestQHvo2m1rvNSzFBwsJjWjqUd	2.2x	$135,903	a few seconds ago	2 minutes ago
$FOTTIE	2TgnSLdmYmrip6L5gbestQHvo2m1rvNSzFBwsJjWjqUd	3.1x	$191,638	a few seconds ago	17 minutes ago
$doeg	7DVKjqoKwAPFaaYPLAX5JNzWbMEZj7W7cF9Jb2cgepUE	13.2x	$1,166,162	a few seconds ago	2 days ago
$WOLF	4aTcyCEvxYpjQFVi343QRNhexeU8QqYkgxYMth6xf8VS	3.02x	$610,136	a few seconds ago	2 hours ago
$MYRO	3S6wKey3gFhgesmRWc9z6Rojv2wtDniMn5agTQ9RomyZ	2.2x	$75,057	a few seconds ago	3 minutes ago
$MYRO	3S6wKey3gFhgesmRWc9z6Rojv2wtDniMn5agTQ9RomyZ	4.0x	$138,343	a few seconds ago	21 minutes ago
$WSB	7zBbQAPGgoKvqcK74Yua8qGwEkEjAZxUPb5m3kKvvHyF	8.3x	$868,590	a few seconds ago	a month ago
$COL	B4cYZYVYeHgLc3W1pCduCYkoS75G6roPaPdPoBCFweNJ	3.24x	$3,292,892	a few seconds ago	21 days ago
$WOLF	4aTcyCEvxYpjQFVi343QRNhexeU8QqYkgxYMth6xf8VS	4.01x	$809,905	a few seconds ago	3 hours ago
$RAILS	2hu6ctJyYjdCUpwcE7S67QpCa1UGbmQwe7eyBjKdCpzu	2.03x	$485,770	a few seconds ago	13 hours ago
$WOLF	4aTcyCEvxYpjQFVi343QRNhexeU8QqYkgxYMth6xf8VS	6.1x	$1,224,302	a few seconds ago	4 hours ago
SOLAMA	AVLhahDcDQ4m4vHM4ug63oh7xc8Jtk49Dm5hoe9Sazqr	27.7x	$60,549,272	a few seconds ago	6 days ago
$SOLAMA	AVLhahDcDQ4m4vHM4ug63oh7xc8Jtk49Dm5hoe9Sazqr	28.3x	$61,870,780	a few seconds ago	6 days ago
BRACE	6AdUrHpcjJuMZ4eddScAfzUFirrh9V9hUfKxjigekNdJ	2.3x	$98,149	a few seconds ago	a minute ago
BRACE	6AdUrHpcjJuMZ4eddScAfzUFirrh9V9hUfKxjigekNdJ	3.4x	$142,465	a few seconds ago	7 minutes ago
BRACE	6AdUrHpcjJuMZ4eddScAfzUFirrh9V9hUfKxjigekNdJ	4.5x	$189,286	a few seconds ago	12 minutes ago
BRACE	6AdUrHpcjJuMZ4eddScAfzUFirrh9V9hUfKxjigekNdJ	5.2x	$219,082	a few seconds ago	13 minutes ago
NIKI	Ecnb7pfVUe4dAaE4SC9iEn9Dr96cSx5G91nASvePszeB	2.1x	$104,211	a few seconds ago	2 minutes ago
BRACE	6AdUrHpcjJuMZ4eddScAfzUFirrh9V9hUfKxjigekNdJ	6.4x	$266,144	a few seconds ago	19 minutes ago
BRACE	6AdUrHpcjJuMZ4eddScAfzUFirrh9V9hUfKxjigekNdJ	9.7x	$407,344	a few seconds ago	24 minutes ago
BRACE	6AdUrHpcjJuMZ4eddScAfzUFirrh9V9hUfKxjigekNdJ	11.02x	$460,718	a few seconds ago	25 minutes ago
$SOLAMA	AVLhahDcDQ4m4vHM4ug63oh7xc8Jtk49Dm5hoe9Sazqr	31.2x	$68,226,327	a few seconds ago	6 days ago
BRACE	6AdUrHpcjJuMZ4eddScAfzUFirrh9V9hUfKxjigekNdJ	14.45x	$603,838	a few seconds ago	37 minutes ago
$HUH	ENVKQsAzTwSzKbbZMSTasjncoVBmjc95AXnnffXwV81i	2.8x	$105,444	a few seconds ago	13 minutes ago
BRACE	6AdUrHpcjJuMZ4eddScAfzUFirrh9V9hUfKxjigekNdJ	16.4x	$684,249	a few seconds ago	an hour ago
$PALM	FvR6CRhyD7JstxYfK22WGhMDNieBifiTGbUjy6rSHC1q	2.04x	$518,795	a few seconds ago	37 minutes ago
$HUH	ENVKQsAzTwSzKbbZMSTasjncoVBmjc95AXnnffXwV81i	3.1x	$117,065	a few seconds ago	an hour ago
$HUH	ENVKQsAzTwSzKbbZMSTasjncoVBmjc95AXnnffXwV81i	4.1x	$155,881	a few seconds ago	an hour ago
$HUH	ENVKQsAzTwSzKbbZMSTasjncoVBmjc95AXnnffXwV81i	5.3x	$203,453	a few seconds ago	an hour ago
$HUH	ENVKQsAzTwSzKbbZMSTasjncoVBmjc95AXnnffXwV81i	7.4x	$284,544	a few seconds ago	an hour ago
SOLAMA	AVLhahDcDQ4m4vHM4ug63oh7xc8Jtk49Dm5hoe9Sazqr	35.8x	$78,276,125	a few seconds ago	6 days ago
$FLOKI	BWBbymEufxALYofRySYS2uiyu1aLyDAGJB6vagmAZNer	2.3x	$47,015	a few seconds ago	4 minutes ago
$SOLAMA	AVLhahDcDQ4m4vHM4ug63oh7xc8Jtk49Dm5hoe9Sazqr	40.0x	$87,547,037	a few seconds ago	6 days ago
SOLAMA	AVLhahDcDQ4m4vHM4ug63oh7xc8Jtk49Dm5hoe9Sazqr	42.8x	$93,616,787	a few seconds ago	6 days ago
$HODL	4jUsgtgJNKtEGzymY4eT9Z3yPa3b8HKan7YMx3mnzKsM	2.3x	$108,416	a few seconds ago	5 minutes ago
$HODL	4jUsgtgJNKtEGzymY4eT9Z3yPa3b8HKan7YMx3mnzKsM	3.5x	$164,342	a few seconds ago	20 minutes ago
$tremp	FU1q8vJpZNUrmqsciSjp8bAKKidGsLmouB8CBdf8TKQv	326.0x	$16,452,054	a few seconds ago	10 days ago
$SMURF	EArkn8uVf8YLfpF2eCdkCvDaPYpQuJzKXxaCnyxXc2P7	21.2x	$8,404,362	a few seconds ago	11 days ago
$COL	B4cYZYVYeHgLc3W1pCduCYkoS75G6roPaPdPoBCFweNJ	4.36x	$4,431,418	a few seconds ago	21 days ago
$ATH	9MnJem7aSjsAiyRe8tVM7H6cvcr9R5kuQnZ3S21FtB52	2.1x	$63,790	a few seconds ago	2 minutes ago
$SOLAMIE	CmKSZ8BvRkRM9vdFTKHniJMP6A7RXgoJNf2zPWPbA3Ho	2.5x	$110,146	a few seconds ago	5 hours ago
SOLAMIE	CmKSZ8BvRkRM9vdFTKHniJMP6A7RXgoJNf2zPWPbA3Ho	3.6x	$160,673	a few seconds ago	5 hours ago
$SOLAMIE	CmKSZ8BvRkRM9vdFTKHniJMP6A7RXgoJNf2zPWPbA3Ho	4.3x	$194,805	a few seconds ago	5 hours ago
$RED	7zfnQC53eGtn2H6AxW16sGCmKnnUC8ajCwBVZwd7wtY3	2.0x	$1,344,545	a few seconds ago	12 hours ago
$WIFA	ahmdkMQetF1igubz8tnjepziQECdU6nGpoJ7NAmqqck	2.2x	$339,421	a few seconds ago	35 minutes ago
$SHEPE	8kuukZygBXYndtyQm6WyGVSthoqKKTfeRq9jFUM6EQJE	2.03x	$484,897	a few seconds ago	31 minutes ago
$SHEPE	8kuukZygBXYndtyQm6WyGVSthoqKKTfeRq9jFUM6EQJE	3.2x	$760,504	a few seconds ago	38 minutes ago
$SHEPE	8kuukZygBXYndtyQm6WyGVSthoqKKTfeRq9jFUM6EQJE	4.5x	$1,082,538	a few seconds ago	an hour ago
$SHEPE	8kuukZygBXYndtyQm6WyGVSthoqKKTfeRq9jFUM6EQJE	5.7x	$1,360,727	a few seconds ago	an hour ago
$BEPEP	JDxHVhGyKu7pdbgHEesSCrkuM8EKRmx9qnwTN9ksjQp1	2.05x	$104,063	a few seconds ago	4 minutes ago
$SHEPE	8kuukZygBXYndtyQm6WyGVSthoqKKTfeRq9jFUM6EQJE	8.00x	$1,915,432	a few seconds ago	an hour ago
$BEPEP	JDxHVhGyKu7pdbgHEesSCrkuM8EKRmx9qnwTN9ksjQp1	3.02x	$153,342	a few seconds ago	42 minutes ago
$WIFA	ahmdkMQetF1igubz8tnjepziQECdU6nGpoJ7NAmqqck	3.4x	$518,774	a few seconds ago	7 hours ago
$PENG	A3eME5CetyZPBoWbRUwY3tSe25S6tb18ba9ZPbWk9eFJ	9.02x	$24,872,132	a few seconds ago	3 days ago
$RUNE	4N7sQjuE94i9pdZ5grGkdj182C7U5rFF2WmMo3Rs7pCm	2.0x	$180,374	a few seconds ago	8 minutes ago
$PUSS	Bd7NeEw1MxBJQaDNk9K9kPt9U7qwC9PY8ai8HvXtbJ2n	2.2x	$140,539	a few seconds ago	4 minutes ago
BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	2.7x	$528,016	a few seconds ago	6 minutes ago
$BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	3.3x	$656,561	a few seconds ago	25 minutes ago
BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	4.05x	$794,847	a few seconds ago	31 minutes ago
$HONK	3ag1Mj9AKz9FAkCQ6gAEhpLSX8B2pUbPdkb9iBsDLZNB	2.0x	$37,285,401	a few seconds ago	a day ago
BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	5.6x	$1,095,172	a few seconds ago	39 minutes ago
BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	6.1x	$1,198,318	a few seconds ago	40 minutes ago
BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	7.5x	$1,464,119	a few seconds ago	42 minutes ago
BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	9.6x	$1,894,399	a few seconds ago	an hour ago
$BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	10.4x	$2,046,283	a few seconds ago	an hour ago
$BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	11.9x	$2,342,713	a few seconds ago	an hour ago
$BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	12.5x	$2,463,029	a few seconds ago	an hour ago
$BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	14.5x	$2,843,431	a few seconds ago	an hour ago
$BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	15.2x	$2,979,328	a few seconds ago	an hour ago
$BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	17.00x	$3,339,164	a few seconds ago	an hour ago
BOBO	ArRRiz4XsPbLXNCUWb2dqE85hPxD4MtMhec5jaJMcW5R	17.1x	$3,349,294	a few seconds ago	2 hours ago
$DTRUMP	BsmS2fXmnPp2is8X6hvKMqRDrzXLWjp5Gx5mCQSHx9Tz	2.1x	$61,643	a few seconds ago	5 minutes ago
$WINDY	HkvTzYaTCxyZrJMiTjZT4p17Ks8xDDXWQqypc1znGuvp	2.1x	$317,513	a few seconds ago	6 minutes ago
$PENG	A3eME5CetyZPBoWbRUwY3tSe25S6tb18ba9ZPbWk9eFJ	10.4x	$28,728,188	a few seconds ago	3 days ago
$POOH	2XDuaeb4vNhCxweFmc5RZfGe29zuoT62dWfHqQQwnvNi	2.21x	$234,082	a few seconds ago	8 minutes ago
$POOH	2XDuaeb4vNhCxweFmc5RZfGe29zuoT62dWfHqQQwnvNi	3.14x	$332,944	a few seconds ago	23 minutes ago
$ELPERRO	GVsjJvyK6Q8LdfFwVY4nozDJt1tKcGGBXASSYSZ48Bzp	2.1x	$114,435	a few seconds ago	11 minutes ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	2.2x	$2,354,783	a few seconds ago	2 hours ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	3.11x	$3,391,820	a few seconds ago	2 hours ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	4.2x	$4,546,892	a few seconds ago	2 hours ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	5.2x	$5,655,088	a few seconds ago	2 hours ago
$BABY	5hmf8Jt9puwoqiFQTb3vr22732ZTKYRLRw9Vo7tN3rcz	2.02x	$3,373,317	a few seconds ago	a day ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	6.29x	$6,867,230	a few seconds ago	3 hours ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	7.08x	$7,732,742	a few seconds ago	3 hours ago
$DTRUMP	BsmS2fXmnPp2is8X6hvKMqRDrzXLWjp5Gx5mCQSHx9Tz	3.1x	$90,436	a few seconds ago	3 hours ago
$CHAT	947tEoG318GUmyjVYhraNRvWpMX7fpBTDQFBoJvSkSG3	22.7x	$53,587,634	a few seconds ago	17 days ago
$SMURF	EArkn8uVf8YLfpF2eCdkCvDaPYpQuJzKXxaCnyxXc2P7	25.8x	$10,244,737	a few seconds ago	12 days ago
$tremp	FU1q8vJpZNUrmqsciSjp8bAKKidGsLmouB8CBdf8TKQv	703.7x	$35,513,337	a few seconds ago	11 days ago
$UWU	HZTGMN2wxZqnmzZdJLVboMMxJqMcQtbN4eGmSH79eXoQ	2.0x	$148,299	a few seconds ago	34 minutes ago
$UWU	HZTGMN2wxZqnmzZdJLVboMMxJqMcQtbN4eGmSH79eXoQ	3.3x	$241,693	a few seconds ago	an hour ago
$WINDY	HkvTzYaTCxyZrJMiTjZT4p17Ks8xDDXWQqypc1znGuvp	3.0x	$452,698	a few seconds ago	4 hours ago
$WINDY	HkvTzYaTCxyZrJMiTjZT4p17Ks8xDDXWQqypc1znGuvp	4.2x	$630,075	a few seconds ago	4 hours ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	8.2x	$8,909,513	a few seconds ago	5 hours ago
$WINDY	HkvTzYaTCxyZrJMiTjZT4p17Ks8xDDXWQqypc1znGuvp	5.6x	$839,173	a few seconds ago	5 hours ago
$WINDY	HkvTzYaTCxyZrJMiTjZT4p17Ks8xDDXWQqypc1znGuvp	6.7x	$1,000,967	a few seconds ago	5 hours ago
$WINDY	HkvTzYaTCxyZrJMiTjZT4p17Ks8xDDXWQqypc1znGuvp	7.3x	$1,088,760	a few seconds ago	5 hours ago
$WINDY	HkvTzYaTCxyZrJMiTjZT4p17Ks8xDDXWQqypc1znGuvp	8.5x	$1,275,039	a few seconds ago	5 hours ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	10.04x	$10,960,345	a few seconds ago	5 hours ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	11.24x	$12,269,645	a few seconds ago	6 hours ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	12.30x	$13,431,202	a few seconds ago	6 hours ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	13.1x	$14,353,498	a few seconds ago	6 hours ago
$NSO	HgMfSGndLq6vgLxCw4J33nJrwV2zTh81iEJNVwK9kcHD	2.0x	$1,506,682	a few seconds ago	a day ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	15.32x	$16,734,011	a few seconds ago	6 hours ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	16.1x	$17,531,569	a few seconds ago	6 hours ago
$LENDWALF	2MT2qzthdsGXMNQbxrEuAFuvcUMJXXWh19ikpuUidpHJ	2.5x	$62,778	a few seconds ago	2 minutes ago
$PENG	A3eME5CetyZPBoWbRUwY3tSe25S6tb18ba9ZPbWk9eFJ	11.1x	$30,653,300	a few seconds ago	3 days ago
$PENG	A3eME5CetyZPBoWbRUwY3tSe25S6tb18ba9ZPbWk9eFJ	12.1x	$33,432,659	a few seconds ago	3 days ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	2.1x	$157,590	a few seconds ago	2 minutes ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	3.8x	$292,707	a few seconds ago	17 minutes ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	4.02x	$306,587	a few seconds ago	18 minutes ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	5.4x	$409,857	a few seconds ago	22 minutes ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	6.4x	$485,414	a few seconds ago	24 minutes ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	7.5x	$571,532	a few seconds ago	44 minutes ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	9.62x	$733,107	a few seconds ago	an hour ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	10.3x	$787,513	a few seconds ago	an hour ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	11.3x	$860,828	a few seconds ago	an hour ago
STYLERS	BcEgHR3pQYpGNHPuGdMKhE2sD9jyLwzgnthYawHCazVj	2.0x	$506,326	a few seconds ago	6 minutes ago
$KeyCat	GWSxjgnUN8NqTz7kKNEZWZbYsa7xg5xdDDiHrvcTzLe8	3.7x	$76,353	a few seconds ago	4 minutes ago
$KeyCat	GWSxjgnUN8NqTz7kKNEZWZbYsa7xg5xdDDiHrvcTzLe8	3.7x	$76,353	a few seconds ago	4 minutes ago
$KeyCat	GWSxjgnUN8NqTz7kKNEZWZbYsa7xg5xdDDiHrvcTzLe8	5.5x	$113,143	a few seconds ago	5 minutes ago
$KeyCat	GWSxjgnUN8NqTz7kKNEZWZbYsa7xg5xdDDiHrvcTzLe8	6.4x	$131,062	a few seconds ago	6 minutes ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	13.3x	$1,014,857	a few seconds ago	2 hours ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	14.6x	$1,113,551	a few seconds ago	2 hours ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	15.9x	$1,214,410	a few seconds ago	2 hours ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	16.2x	$1,234,190	a few seconds ago	2 hours ago
$OGCINU	5doZSgpsKVJk9u58hsmDsq8N6oNtELvsycoFJ42P327p	2.01x	$2,900,638	a few seconds ago	13 hours ago
$burnie	AYrqRZMCLdgMZTA35uQeUD8PhNX56kUX1qcZimwJmmEN	18.2x	$1,383,430	a few seconds ago	2 hours ago
$PEPE	HXsYpTkTcVu8QkPczbgwnf5VZ3rwpjiGYeMhpwwoFtWa	3.0x	$99,218	a few seconds ago	a minute ago
$PEPE	HXsYpTkTcVu8QkPczbgwnf5VZ3rwpjiGYeMhpwwoFtWa	3.0x	$101,121	a few seconds ago	2 minutes ago
$BUTMAN	DmBPk3yWy8b94YwmsKY4dYftXrSwwqKVMi7vFaJbaHsV	2.0x	$155,705	a few seconds ago	32 minutes ago
$BUTMAN	DmBPk3yWy8b94YwmsKY4dYftXrSwwqKVMi7vFaJbaHsV	3.2x	$244,533	a few seconds ago	an hour ago
$SOLC	DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK	16.05x	$10,872,458	No Data Yet	10/03 16:30:02 UTC
$doeg	7DVKjqoKwAPFaaYPLAX5JNzWbMEZj7W7cF9Jb2cgepUE	19.23x	$1,703,148	a few seconds ago	4 days ago
$pupcet	3peLCS3GqeWHoAN9wi9hvzY46Rg3695DW3vkNM37sP8f	3.1x	$230,498	a few seconds ago	2 hours ago
pupcet	3peLCS3GqeWHoAN9wi9hvzY46Rg3695DW3vkNM37sP8f	4.8x	$364,130	a few seconds ago	2 hours ago
$pupcet	3peLCS3GqeWHoAN9wi9hvzY46Rg3695DW3vkNM37sP8f	5.3x	$401,990	a few seconds ago	2 hours ago
$pupcet	3peLCS3GqeWHoAN9wi9hvzY46Rg3695DW3vkNM37sP8f	6.05x	$456,832	a few seconds ago	2 hours ago
pupcet	3peLCS3GqeWHoAN9wi9hvzY46Rg3695DW3vkNM37sP8f	8.23x	$621,688	a few seconds ago	2 hours ago
$pupcet	3peLCS3GqeWHoAN9wi9hvzY46Rg3695DW3vkNM37sP8f	9.5x	$713,935	a few seconds ago	2 hours ago
pupcet	3peLCS3GqeWHoAN9wi9hvzY46Rg3695DW3vkNM37sP8f	10.9x	$825,538	a few seconds ago	3 hours ago
$pupcet	3peLCS3GqeWHoAN9wi9hvzY46Rg3695DW3vkNM37sP8f	11.7x	$883,902	a few seconds ago	3 hours ago
$pupcet	3peLCS3GqeWHoAN9wi9hvzY46Rg3695DW3vkNM37sP8f	13.7x	$1,033,761	a few seconds ago	3 hours ago
$pupcet	3peLCS3GqeWHoAN9wi9hvzY46Rg3695DW3vkNM37sP8f	14.1x	$1,061,546	a few seconds ago	3 hours ago
$RED	7zfnQC53eGtn2H6AxW16sGCmKnnUC8ajCwBVZwd7wtY3	3.04x	$2,000,616	a few seconds ago	2 days ago
$PENG	A3eME5CetyZPBoWbRUwY3tSe25S6tb18ba9ZPbWk9eFJ	13.1x	$35,988,763	a few seconds ago	4 days ago
$PENG	A3eME5CetyZPBoWbRUwY3tSe25S6tb18ba9ZPbWk9eFJ	15.0x	$41,301,096	a few seconds ago	4 days ago
$PENG	A3eME5CetyZPBoWbRUwY3tSe25S6tb18ba9ZPbWk9eFJ	15.2x	$42,007,798	a few seconds ago	4 days ago
$doeg	7DVKjqoKwAPFaaYPLAX5JNzWbMEZj7W7cF9Jb2cgepUE	20.4x	$1,804,943	a few seconds ago	4 days ago
$PENG	A3eME5CetyZPBoWbRUwY3tSe25S6tb18ba9ZPbWk9eFJ	17.2x	$47,343,300	a few seconds ago	4 days ago
$RED	7zfnQC53eGtn2H6AxW16sGCmKnnUC8ajCwBVZwd7wtY3	4.2x	$2,728,917	a few seconds ago	2 days ago
$PENG	A3eME5CetyZPBoWbRUwY3tSe25S6tb18ba9ZPbWk9eFJ	18.2x	$50,088,295	a few seconds ago	4 days ago
$doeg	7DVKjqoKwAPFaaYPLAX5JNzWbMEZj7W7cF9Jb2cgepUE	25.6x	$2,271,035	a few seconds ago	4 days ago
$doeg	7DVKjqoKwAPFaaYPLAX5JNzWbMEZj7W7cF9Jb2cgepUE	26.7x	$2,361,394	a few seconds ago	4 days ago
$RED	7zfnQC53eGtn2H6AxW16sGCmKnnUC8ajCwBVZwd7wtY3	5.1x	$3,373,368	a few seconds ago	2 days ago
$tremp	FU1q8vJpZNUrmqsciSjp8bAKKidGsLmouB8CBdf8TKQv	703.71x	$30,690,646	No Data Yet	11/03 04:00:02 UTC
LIGHT	HccFtxgKoYEf5dNaa5FoL2PCeMk4p4Gi9KHLvFxyF298	4.1x	$741,048	a few seconds ago	8 hours ago
$SOLPAC	29xJEmh5sMo2DqapmcK7UardZP4B88qJZCZ2BGwa3mJ7	3.2x	$1,092,913	a few seconds ago	6 hours ago
$tremp	FU1q8vJpZNUrmqsciSjp8bAKKidGsLmouB8CBdf8TKQv	703.71x	$30,781,407	No Data Yet	$50,466
$NSO	HgMfSGndLq6vgLxCw4J33nJrwV2zTh81iEJNVwK9kcHD	3.1x	$2,294,275	a few seconds ago	2 days ago
$LIGHT	HccFtxgKoYEf5dNaa5FoL2PCeMk4p4Gi9KHLvFxyF298	5.0x	$921,114	a few seconds ago	8 hours ago
$LIGHT	HccFtxgKoYEf5dNaa5FoL2PCeMk4p4Gi9KHLvFxyF298	6.8x	$1,237,132	a few seconds ago	9 hours ago
KANYAY	CfcAyRY2K5P1SEUwZP86H2KVVhfrV82paKdivC6NFa19	2.1x	$154,118	a few seconds ago	11 hours ago
$LUNA	8FLY8t2dh9CggGVGPXAANb8EvCJdKkZNUqorKHKRatSA	2.13x	$177,817	a few seconds ago	18 minutes ago
LUNA	8FLY8t2dh9CggGVGPXAANb8EvCJdKkZNUqorKHKRatSA	3.00x	$250,887	a few seconds ago	28 minutes ago
$BENDOG	AHW5N8iqZobTcBepkSJzZ61XtAuSzBDcpxtrLG6KUKPk	10.4x	$32,232,592	a few seconds ago	19 days ago
$LIGHT	HccFtxgKoYEf5dNaa5FoL2PCeMk4p4Gi9KHLvFxyF298	7.1x	$1,292,325	a few seconds ago	10 hours ago
